Date Time	Rain (mm) #2228702	Water Content (m^3/m^3) #2245617	Solar Radiation (W/m^2) #2246794	Temperature (*C) #2250766-1	Dew Point (*C) #2250766-1	RH (%) #2250766-2
05/14/10 03:34:58.0	0	0.0746	0.6	22.824	21.99	94.9
05/14/10 03:44:58.0	0	0.0746	0.6	22.848	21.98	94.7
05/14/10 03:54:58.0	0	0.0746	0.6	22.729	21.88	94.8
05/14/10 04:04:58.0	0	0.0746	0.6	22.489	21.68	95
05/14/10 04:14:58.0	0	0.0746	0.6	22.489	21.78	95.6
05/14/10 04:24:58.0	0	0.0746	0.6	22.513	21.84	95.8
05/14/10 04:34:58.0	0	0.07417	0.6	22.585	21.94	96
05/14/10 04:44:58.0	0	0.07417	0.6	22.8	22.07	95.5
05/14/10 04:54:58.0	0	0.07417	0.6	22.872	22.02	94.8
05/14/10 05:04:58.0	0	0.07417	0.6	22.848	21.98	94.7
05/14/10 05:14:58.0	0	0.07417	0.6	22.8	21.95	94.8
05/14/10 05:24:58.0	0	0.07375	1.9	22.824	21.94	94.6
05/14/10 05:34:58.0	0	0.07375	6.9	22.753	21.92	94.9
05/14/10 05:44:58.0	0	0.07375	15.6	22.705	21.89	95
05/14/10 05:54:58.0	0	0.07375	24.4	22.896	22.06	94.9
05/14/10 06:04:58.0	0	0.07375	34.4	23.16	22.26	94.5
05/14/10 06:14:58.0	0	0.07332	49.4	23.785	22.65	93.2
05/14/10 06:24:58.0	0	0.07332	68.1	24.412	23.04	91.9
05/14/10 06:34:58.0	0	0.07332	80.6	25.089	23.44	90.4
05/14/10 06:44:58.0	0	0.07332	93.1	25.453	23.5	88.8
05/14/10 06:54:58.0	0	0.07332	116.9	25.793	23.7	88.1
05/14/10 07:04:58.0	0	0.07332	184.4	26.134	23.89	87.3
05/14/10 07:14:58.0	0	0.07332	118.1	26.451	23.81	85.3
05/14/10 07:24:58.0	0	0.0729	176.9	26.965	24.06	84
05/14/10 07:34:58.0	0	0.07332	203.1	27.751	24.2	80.9
05/14/10 07:44:58.0	0	0.07332	304.4	27.875	23.82	78.5
05/14/10 07:54:58.0	0	0.07332	434.4	28.543	24.01	76.4
05/14/10 08:04:58.0	0	0.0729	596.9	29.74	24.61	73.9
05/14/10 08:14:58.0	0	0.07332	719.4	30.041	24.19	70.8
05/14/10 08:24:58.0	0	0.0729	508.1	30.217	24.38	70.9
05/14/10 08:34:58.0	0	0.07332	480.6	30.343	24.09	69.2
05/14/10 08:44:58.0	0	0.07332	568.1	30.495	23.77	67.3
05/14/10 08:54:58.0	0	0.07375	695.6	30.697	23.36	64.9
05/14/10 09:04:58.0	0	0.07375	730.6	31.919	23.92	62.6
05/14/10 09:14:58.0	0	0.07375	370.6	31.74	22.99	59.8
05/14/10 09:24:58.0	0	0.07375	604.4	31.612	23.09	60.6
05/14/10 09:34:58.0	0	0.07417	479.4	31.306	22.85	60.8
05/14/10 09:44:58.0	0	0.07417	724.4	31.535	22.88	60.1
05/14/10 09:54:58.0	0	0.0746	754.4	32.175	22.66	57.2
05/14/10 10:04:58.0	0	0.07502	751.9	32.047	22.83	58.2
05/14/10 10:14:58.0	0	0.07502	578.1	32.665	22.97	56.7
05/14/10 10:24:58.0	0	0.07544	953.1	33.417	23.19	55.1
05/14/10 10:34:58.0	0	0.07544	940.6	34.202	23.02	52.2
05/14/10 10:44:58.0	0	0.07587	959.4	33.6	22.59	52.6
05/14/10 10:54:58.0	0	0.07629	923.1	33.678	22.32	51.5
05/14/10 11:04:58.0	0	0.07672	959.4	33.914	22.37	51
05/14/10 11:14:58.0	0	0.07714	474.4	35.448	22.53	47.3
05/14/10 11:24:58.0	0	0.07756	984.4	34.942	22	47.1
05/14/10 11:34:58.0	0	0.07799	963.1	36.173	22.11	44.3
05/14/10 11:44:58.0	0	0.07799	919.4	36.633	22.07	43.1
05/14/10 11:54:58.0	0	0.07884	754.4	34.889	21.25	45.1
05/14/10 12:04:58.0	0	0.07884	873.1	35.904	21.61	43.6
05/14/10 12:14:58.0	0	0.07926	830.6	35.662	21.65	44.3
05/14/10 12:24:58.0	0	0.07969	379.4	35.529	21.16	43.3
05/14/10 12:34:58.0	0	0.08011	276.9	35.85	20.28	40.3
05/14/10 12:44:58.0	0	0.08053	405.6	34.81	20.66	43.7
05/14/10 12:54:58.0	0	0.08053	640.6	35.208	20.37	42
05/14/10 13:04:58.0	0	0.08096	636.9	36.525	20.92	40.4
05/14/10 13:14:58.0	0	0.08138	879.4	35.85	21.06	42.3
05/14/10 13:24:58.0	0	0.08138	643.1	36.254	21	41.2
05/14/10 13:34:58.0	0	0.08138	929.4	37.728	21.28	38.7
05/14/10 13:44:58.0	0	0.08181	403.1	36.092	20.61	40.6
05/14/10 13:54:58.0	0	0.08223	483.1	35.342	20.06	40.9
05/14/10 14:04:58.0	0	0.08223	683.1	35.208	20.22	41.6
05/14/10 14:14:58.0	0	0.08223	333.1	35.262	20.38	41.9
05/14/10 14:24:58.0	0	0.08265	275.6	35.075	20.48	42.6
05/14/10 14:34:58.0	0	0.08265	321.9	35.182	20.46	42.3
05/14/10 14:44:58.0	0	0.08265	255.6	34.202	20.15	43.8
05/14/10 14:54:58.0	0	0.08265	239.4	34.492	20.23	43.3
05/14/10 15:04:58.0	0	0.08265	120.6	33.678	19.82	44.2
05/14/10 15:14:58.0	0	0.08265	106.9	33.495	19.84	44.7
05/14/10 15:24:58.0	0	0.08265	101.9	33.235	19.79	45.2
05/14/10 15:34:58.0	0	0.08265	99.4	33.157	19.72	45.2
05/14/10 15:44:58.0	0	0.08308	105.6	33.053	19.69	45.4
05/14/10 15:54:58.0	0	0.08265	106.9	33.131	19.4	44.4
05/14/10 16:04:58.0	0	0.08265	98.1	32.949	19.67	45.6
05/14/10 16:14:58.0	0	0.08265	85.6	32.794	19.74	46.2
05/14/10 16:24:58.0	0	0.08265	70.6	32.613	19.61	46.3
05/14/10 16:34:58.0	0	0.08265	56.9	32.227	20.47	49.9
05/14/10 16:44:58.0	0	0.08265	41.9	31.663	20.81	52.6
05/14/10 16:54:58.0	0	0.08265	26.9	31.204	20.87	54.2
05/14/10 17:04:58.0	0	0.08223	11.9	30.798	20.82	55.3
05/14/10 17:14:58.0	0	0.08223	1.9	30.369	20.69	56.2
05/14/10 17:24:58.0	0	0.08223	0.6	30.066	20.46	56.4
05/14/10 17:34:58.0	0	0.08181	0.6	29.665	20.52	57.9
05/14/10 17:44:58.0	0	0.08181	0.6	29.34	20.93	60.5
05/14/10 17:54:58.0	0	0.08138	0.6	28.891	20.93	62.1
05/14/10 18:04:58.0	0	0.08138	0.6	28.866	21.06	62.7
05/14/10 18:14:58.0	0	0.08138	0.6	28.593	21.11	63.9
05/14/10 18:24:58.0	0	0.08138	0.6	28.345	21.08	64.7
05/14/10 18:34:58.0	0	0.08096	0.6	28.171	21.04	65.2
05/14/10 18:44:58.0	0	0.08096	0.6	27.949	21.01	65.9
05/14/10 18:54:58.0	0	0.08096	0.6	27.825	21.01	66.4
05/14/10 19:04:58.0	0	0.08053	0.6	27.776	21.11	67
05/14/10 19:14:58.0	0	0.08053	0.6	27.653	21.21	67.9
05/14/10 19:24:58.0	0	0.08011	0.6	27.554	21.26	68.5
05/14/10 19:34:58.0	0	0.08011	0.6	27.382	21.19	68.9
05/14/10 19:44:58.0	0	0.08011	0.6	27.259	21.26	69.7
05/14/10 19:54:58.0	0	0.07969	0.6	26.818	21.26	71.5
05/14/10 20:04:58.0	0	0.07969	0.6	26.573	21.27	72.6
05/14/10 20:14:58.0	0	0.07926	0.6	26.231	21.32	74.3
05/14/10 20:24:58.0	0	0.07926	0.6	25.963	21.32	75.5
05/14/10 20:34:58.0	0	0.07926	0.6	25.671	21.28	76.6
05/14/10 20:44:58.0	0	0.07884	0.6	25.525	21.33	77.5
05/14/10 20:54:58.0	0	0.07884	0.6	25.598	21.4	77.5
05/14/10 21:04:58.0	0	0.07884	0.6	25.793	21.33	76.3
05/14/10 21:14:58.0	0	0.07841	0.6	25.623	21.21	76.5
05/14/10 21:24:58.0	0	0.07841	0.6	25.623	21.23	76.6
05/14/10 21:34:58.0	0	0.07799	0.6	25.574	21.23	76.8
05/14/10 21:44:58.0	0	0.07799	0.6	24.919	20.99	78.7
05/14/10 21:54:58.0	0	0.07756	0.6	24.629	21.06	80.4
05/14/10 22:04:58.0	0	0.07756	0.6	25.234	21.36	79
05/14/10 22:14:58.0	0	0.07756	0.6	25.162	21.37	79.4
05/14/10 22:24:58.0	0	0.07756	0.6	24.992	21.37	80.2
05/14/10 22:34:58.0	0	0.07714	0.6	24.677	21.32	81.5
05/14/10 22:44:58.0	0	0.07714	0.6	24.484	21.2	81.8
05/14/10 22:54:58.0	0	0.07672	0.6	24.291	21.13	82.4
05/14/10 23:04:58.0	0	0.07672	0.6	24.508	21.24	81.9
05/14/10 23:14:58.0	0	0.07672	0.6	24.629	21.36	81.9
05/14/10 23:24:58.0	0	0.07672	0.6	24.895	21.5	81.3
05/14/10 23:34:58.0	0	0.07629	0.6	24.702	21.41	81.8
05/14/10 23:44:58.0	0	0.07629	0.6	24.726	21.39	81.6
05/14/10 23:54:58.0	0	0.07629	0.6	24.677	21.4	81.9
05/15/10 00:04:58.0	0	0.07587	0.6	24.605	21.39	82.2
05/15/10 00:14:58.0	0	0.07587	0.6	24.532	21.36	82.4
05/15/10 00:24:58.0	0	0.07587	0.6	24.46	21.31	82.5
05/15/10 00:34:58.0	0	0.07544	0.6	24.605	21.33	81.9
05/15/10 00:44:58.0	0	0.07544	0.6	24.629	21.34	81.8
05/15/10 00:54:58.0	0	0.07544	0.6	24.629	21.34	81.8
05/15/10 01:04:58.0	0	0.07502	0.6	24.629	21.3	81.6
05/15/10 01:14:58.0	0	0.07502	0.6	24.677	21.22	81
05/15/10 01:24:58.0	0	0.07502	0.6	24.532	21.04	80.8
05/15/10 01:34:58.0	0	0.07502	0.6	24.388	20.92	80.9
05/15/10 01:44:58.0	0	0.0746	0.6	24.291	20.81	80.8
05/15/10 01:54:58.0	0	0.0746	0.6	24.195	20.77	81.1
05/15/10 02:04:58.0	0	0.0746	0.6	24.122	20.68	81
05/15/10 02:14:58.0	0	0.0746	0.6	24.122	20.66	80.9
05/15/10 02:24:58.0	0	0.07417	0.6	24.074	20.58	80.7
05/15/10 02:34:58.0	0	0.07417	0.6	24.05	20.53	80.6
05/15/10 02:44:58.0	0	0.07417	0.6	24.05	20.55	80.7
05/15/10 02:54:58.0	0	0.07375	0.6	23.593	20.4	82.2
05/15/10 03:04:58.0	0	0.07375	0.6	23.545	20.3	81.9
05/15/10 03:14:58.0	0	0.07375	0.6	23.569	20.24	81.5
05/15/10 03:24:58.0	0	0.07375	0.6	23.448	20.2	81.9
05/15/10 03:34:58.0	0	0.07332	0.6	23.136	20.1	82.9
05/15/10 03:44:58.0	0	0.07332	0.6	22.753	19.95	84.1
05/15/10 03:54:58.0	0	0.07332	0.6	22.369	19.82	85.4
05/15/10 04:04:58.0	0	0.0729	0.6	22.034	19.78	86.9
05/15/10 04:14:58.0	0	0.0729	0.6	21.7	19.72	88.4
05/15/10 04:24:58.0	0	0.0729	0.6	21.461	19.49	88.4
05/15/10 04:34:58.0	0	0.0729	0.6	21.318	19.53	89.4
05/15/10 04:44:58.0	0	0.07247	0.6	21.127	19.41	89.8
05/15/10 04:54:58.0	0	0.07247	0.6	21.056	19.43	90.3
05/15/10 05:04:58.0	0	0.07247	0.6	20.627	19.18	91.3
05/15/10 05:14:58.0	0	0.07247	0.6	20.507	19.14	91.7
05/15/10 05:24:58.0	0	0.07205	0.6	20.341	19.02	92
05/15/10 05:34:58.0	0	0.07247	5.6	20.436	19.08	91.8
05/15/10 05:44:58.0	0	0.07205	11.9	21.294	19.49	89.3
05/15/10 05:54:58.0	0	0.07205	15.6	21.867	19.87	88.3
05/15/10 06:04:58.0	0	0.07205	23.1	22.202	20	87.2
05/15/10 06:14:58.0	0	0.07163	26.9	22.848	20.31	85.5
05/15/10 06:24:58.0	0	0.07163	35.6	23.521	20.53	83.2
05/15/10 06:34:58.0	0	0.07163	44.4	24.219	20.86	81.4
05/15/10 06:44:58.0	0	0.07163	69.4	24.823	21.06	79.5
05/15/10 06:54:58.0	0	0.0712	161.9	25.623	21.34	77.1
05/15/10 07:04:58.0	0	0.0712	308.1	26.598	21.56	73.8
05/15/10 07:14:58.0	0	0.0712	73.1	27.112	21.26	70.3
05/15/10 07:24:58.0	0	0.07163	108.1	27.554	21.59	69.9
05/15/10 07:34:58.0	0	0.0712	248.1	28.568	21.86	67
05/15/10 07:44:58.0	0	0.0712	455.6	28.941	21.85	65.5
05/15/10 07:54:58.0	0	0.0712	509.4	29.74	22.28	64.2
05/15/10 08:04:58.0	0	0.0712	533.1	30.192	22.21	62.3
05/15/10 08:14:58.0	0	0.0712	570.6	30.394	22.27	61.8
05/15/10 08:24:58.0	0	0.0712	603.1	31.255	22.5	59.7
05/15/10 08:34:58.0	0	0.0712	638.1	31.663	22.89	59.7
05/15/10 08:44:58.0	0	0.0712	664.4	31.689	22.77	59.2
05/15/10 08:54:58.0	0	0.0712	676.9	32.124	22.64	57.3
05/15/10 09:04:58.0	0	0.0712	536.9	31.51	22.38	58.4
05/15/10 09:14:58.0	0	0.07163	480.6	31.026	22.37	60
05/15/10 09:24:58.0	0	0.07205	845.6	32.872	22.99	56.1
05/15/10 09:34:58.0	0	0.07205	659.4	33.914	22.76	52.2
05/15/10 09:44:58.0	0	0.07205	753.1	33.157	23.1	55.6
05/15/10 09:54:58.0	0	0.07247	771.9	33.6	22.81	53.3
05/15/10 10:04:58.0	0	0.0729	778.1	33.887	23.08	53.3
05/15/10 10:14:58.0	0	0.0729	871.9	33.027	22.53	54.1
05/15/10 10:24:58.0	0	0.07332	930.6	34.176	22.58	50.9
05/15/10 10:34:58.0	0	0.07375	348.1	34.677	22.28	48.6
05/15/10 10:44:58.0	0	0.07375	566.9	34.545	22.43	49.4
05/15/10 10:54:58.0	0	0.07417	275.6	34.202	22.05	49.2
05/15/10 11:04:58.0	0	0.0746	516.9	35.823	22.66	46.7
05/15/10 11:14:58.0	0	0.07502	1045.6	35.582	22.37	46.5
05/15/10 11:24:58.0	0	0.07544	990.6	36.389	22.12	43.8
05/15/10 11:34:58.0	0	0.07587	318.1	35.022	21.65	45.9
05/15/10 11:44:58.0	0	0.07629	791.9	34.889	22.1	47.5
05/15/10 11:54:58.0	0	0.07629	368.1	34.492	21.66	47.3
05/15/10 12:04:58.0	0	0.07672	338.1	35.049	22.07	47
05/15/10 12:14:58.0	0	0.07714	738.1	35.182	21.51	45.1
05/15/10 12:24:58.0	0	0.07714	939.4	35.716	21.62	44.1
05/15/10 12:34:58.0	0	0.07756	925.6	36.661	21.98	42.8
05/15/10 12:44:58.0	0	0.07799	945.6	36.389	22.04	43.6
05/15/10 12:54:58.0	0	0.07799	251.9	35.475	21.26	43.7
05/15/10 13:04:58.0	0	0.07841	801.9	34.413	20.63	44.6
05/15/10 13:14:58.0	0	0.07884	559.4	36.039	21.35	42.6
05/15/10 13:24:58.0	0	0.07884	158.1	35.342	21.4	44.4
05/15/10 13:34:58.0	0	0.07926	799.4	35.502	21.25	43.6
05/15/10 13:44:58.0	0	0.07926	183.1	35.368	21.5	44.6
05/15/10 13:54:58.0	0	0.07969	744.4	35.77	21.56	43.8
05/15/10 14:04:58.0	0	0.07969	736.9	35.288	21.31	44.3
05/15/10 14:14:58.0	0	0.07969	631.9	36.173	20.6	40.4
05/15/10 14:24:58.0	0	0.08011	606.9	36.389	20.59	39.9
05/15/10 14:34:58.0	0	0.08011	114.4	36.065	20.47	40.3
05/15/10 14:44:58.0	0	0.08053	544.4	36.065	20.22	39.7
05/15/10 14:54:58.0	0	0.08053	501.9	35.689	20.29	40.7
05/15/10 15:04:58.0	0	0.08053	481.9	35.022	20.13	41.8
05/15/10 15:14:58.0	0	0.08053	309.4	34.651	20.1	42.6
05/15/10 15:24:58.0	0	0.08053	31.9	34.15	19.77	42.9
05/15/10 15:34:58.0	0	0.08053	189.4	34.202	20.19	43.9
05/15/10 15:44:58.0	0	0.08053	45.6	33.652	20.31	45.6
05/15/10 15:54:58.0	0	0.08053	53.1	33.626	20.32	45.7
05/15/10 16:04:58.0	0	0.08053	31.9	33.313	19.96	45.5
05/15/10 16:14:58.0	0	0.08053	29.4	32.924	20.61	48.4
05/15/10 16:24:58.0	0	0.08053	26.9	32.639	20.22	48
05/15/10 16:34:58.0	0	0.08011	24.4	32.381	20.71	50.2
05/15/10 16:44:58.0	0	0.08011	20.6	32.047	20.63	50.9
05/15/10 16:54:58.0	0	0.08011	15.6	31.663	20.93	53
05/15/10 17:04:58.0	0	0.08011	9.4	31.306	20.73	53.4
05/15/10 17:14:58.0	0	0.07969	3.1	30.95	20.49	53.7
05/15/10 17:24:58.0	0	0.07969	0.6	30.621	20.36	54.3
05/15/10 17:34:58.0	0	0.07969	0.6	30.268	20.42	55.6
05/15/10 17:44:58.0	0	0.07926	0.6	29.74	20.42	57.3
05/15/10 17:54:58.0	0	0.07926	0.6	29.59	20.67	58.7
05/15/10 18:04:58.0	0	0.07884	0.6	29.439	20.75	59.5
05/15/10 18:14:58.0	0	0.07884	0.6	29.265	20.75	60.1
05/15/10 18:24:58.0	0	0.07884	0.6	28.941	20.68	61
05/15/10 18:34:58.0	0	0.07841	0.6	28.791	20.62	61.3
05/15/10 18:44:58.0	0	0.07841	0.6	28.617	20.57	61.7
05/15/10 18:54:58.0	0	0.07841	0.6	28.543	20.6	62.1
05/15/10 19:04:58.0	0	0.07841	0.6	28.419	20.67	62.8
05/15/10 19:14:58.0	0	0.07799	0.6	28.394	20.77	63.3
05/15/10 19:24:58.0	0	0.07799	0.6	28.444	20.82	63.3
05/15/10 19:34:58.0	0	0.07756	0.6	28.345	20.85	63.8
05/15/10 19:44:58.0	0	0.07756	0.6	28.122	20.85	64.6
05/15/10 19:54:58.0	0	0.07714	0.6	27.899	20.86	65.5
05/15/10 20:04:58.0	0	0.07714	0.6	27.677	20.9	66.5
05/15/10 20:14:58.0	0	0.07714	0.6	27.407	20.88	67.5
05/15/10 20:24:58.0	0	0.07714	0.6	27.21	20.86	68.2
05/15/10 20:34:58.0	0	0.07672	0.6	27.063	20.84	68.7
05/15/10 20:44:58.0	0	0.07672	0.6	26.965	20.86	69.2
05/15/10 20:54:58.0	0	0.07672	0.6	26.646	20.79	70.2
05/15/10 21:04:58.0	0	0.07629	0.6	26.329	20.72	71.2
05/15/10 21:14:58.0	0	0.07629	0.6	26.134	20.71	72
05/15/10 21:24:58.0	0	0.07629	0.6	26.451	20.88	71.4
