Date Time	Rain (mm) #2228701	Water Content (m^3/m^3) #2245617	Solar Radiation (W/m^2) #2246794	Temperature (*C) #2250766-1	Dew Point (*C) #2250766-1	RH (%) #2250766-2
05/28/13 15:56:19.0	0	0.11489	114.4	30.419	20	53.7
05/28/13 19:56:19.0	0	0.11235	0.6	26.622	20.28	68.1
05/28/13 23:56:19.0	0	0.10895	0.6	24.532	20.76	79.4
05/29/13 03:56:19.0	0	0.10556	0.6	22.896	20.47	86.1
05/29/13 07:56:19.0	0	0.10344	394.4	28.295	22.61	71.2
05/29/13 11:56:19.0	0	0.10811	243.1	34.36	21.37	46.8
05/29/13 15:56:19.0	0	0.11277	116.9	33.183	18.97	43.1
05/29/13 19:56:19.0	0	0.1098	0.6	26.28	19.32	65.5
05/29/13 23:56:19.0	0	0.10556	0.6	23.088	18.61	75.8
05/30/13 03:56:19.0	0	0.10217	0.6	24.339	20.65	79.8
05/30/13 07:56:19.0	0	0.1009	346.9	28.965	22.75	69.1
05/30/13 11:56:19.0	0	0.10641	818.1	34.677	20.69	44.1
05/30/13 15:56:19.0	0	0.11192	131.9	32.846	19.58	45.6
05/30/13 19:56:19.0	0	0.10853	0.6	26.891	18.73	60.9
05/30/13 23:56:19.0	0	0.10386	0.6	23.857	19.35	75.8
05/31/13 03:56:19.0	0	0.10047	0.6	22.585	19.61	83.2
05/31/13 07:56:19.0	0	0.09793	88.1	26.72	21.75	74.1
05/31/13 11:56:19.0	0	0.10302	800.6	34.229	20.03	43.4
05/31/13 15:56:19.0	0	0.10811	144.4	33.183	18.02	40.6
05/31/13 19:56:19.0	0	0.10514	0.6	27.136	19.43	62.7
05/31/13 23:56:19.0	0	0.1009	0.6	24.388	19.99	76.4
06/01/13 03:56:19.0	0	0.0975	0.6	22.274	18.82	80.7
06/01/13 07:56:19.0	0	0.09538	323.1	28.196	18.26	54.8
06/01/13 11:56:19.0	0	0.09962	816.9	36.065	17.31	33.1
06/01/13 15:56:19.0	0	0.10514	130.6	33.757	18.29	40
06/01/13 19:56:19.0	0	0.10217	0.6	27.284	20.55	66.6
06/01/13 23:56:19.0	0	0.09835	0.6	25.963	21.02	74.1
06/02/13 03:56:19.0	0	0.0958	0.6	24.557	20.39	77.5
06/02/13 07:56:19.0	0	0.09368	194.4	26.549	21.4	73.3
06/02/13 11:56:19.0	0	0.09538	255.6	33.809	21.39	48.3
06/02/13 15:56:19.0	0	0.10005	135.6	32.924	18.81	43.3
06/02/13 19:56:19.0	0	0.09793	0.6	27.505	20.58	65.9
06/02/13 23:56:19.0	0	0.09496	0.6	25.768	20.63	73.2
06/03/13 03:56:19.0	0	0.09241	0.6	22.848	19	78.8
06/03/13 07:56:19.0	0	0.09071	355.6	29.165	22.01	65.3
06/03/13 11:56:19.0	0	0.09411	250.6	33.887	20.27	44.9
06/03/13 15:56:19.0	0	0.09708	50.6	32.098	20.71	51
06/03/13 19:56:19.0	0	0.09538	0.6	27.112	21.19	70
06/03/13 23:56:19.0	0	0.09199	0.6	24.484	20.83	80
06/04/13 03:56:19.0	0	0.08944	0.6	23.617	20.61	83.1
06/04/13 07:56:19.0	0	0.08775	236.9	28.617	22.87	71
06/04/13 11:56:19.0	0	0.09199	358.1	33.861	21.37	48.1
06/04/13 15:56:19.0	1.6	0.09411	50.6	26.304	22.36	78.8
06/04/13 19:56:19.0	0	0.09029	0.6	26.036	21.55	76.2
06/04/13 23:56:19.0	0	0.08732	0.6	24.195	21.03	82.4
06/05/13 03:56:19.0	0	0.0852	0.6	23.28	21.1	87.4
06/05/13 07:56:19.0	0	0.08393	433.1	28.221	23.57	75.8
06/05/13 11:56:19.0	0	0.08732	995.6	35.155	23.93	52.3
06/05/13 15:56:19.0	0	0.09156	61.9	30.925	21.41	56.9
06/05/13 19:56:19.0	0	0.08987	0.6	26.695	21.5	73.1
06/05/13 23:56:19.0	0	0.08732	0.6	25.162	21.45	79.8
06/06/13 03:56:19.0	0	0.0852	0.6	23.665	20.83	84
06/06/13 07:56:19.0	0	0.08393	264.4	27.776	22.52	73
06/06/13 11:56:19.0	0	0.0869	406.9	32.33	21.82	53.9
06/06/13 15:56:19.0	0	0.08987	101.9	29.916	22.23	63.4
06/06/13 19:56:19.0	0	0.08817	0.6	26.182	21.32	74.5
06/06/13 23:56:19.0	0	0.08605	0.6	24.823	19.9	74
06/07/13 03:56:19.0	0	0.08393	0.6	23.16	19.6	80.3
06/07/13 07:56:19.0	0.2	0.08223	320.6	27.801	21.59	68.9
06/07/13 11:56:19.0	0	0.08647	844.4	34.308	20.58	44.7
06/07/13 15:56:19.0	0	0.09241	63.1	32.381	16.63	38.9
06/07/13 19:56:19.0	0	0.08944	0.6	26.622	19.35	64.3
06/07/13 23:56:19.0	0	0.08605	0.6	23.593	19.07	75.7
06/08/13 03:56:19.0	0	0.08308	0.6	20.388	17.64	84.1
06/08/13 07:56:19.0	0	0.08096	348.1	28.965	22.22	66.9
06/08/13 11:56:19.0	0	0.08478	273.1	31.255	21.8	57.2
06/08/13 15:56:19.0	0	0.08817	115.6	32.098	20.29	49.7
06/08/13 19:56:19.0	0	0.08647	0.6	27.481	20.95	67.5
06/08/13 23:56:19.0	0	0.08393	0.6	25.525	20.92	75.6
06/09/13 03:56:19.0	0	0.08223	0.6	24.823	20.9	78.7
06/09/13 07:56:19.0	0	0.08096	288.1	27.579	22.06	71.8
06/09/13 11:56:19.0	0	0.08265	286.9	28.593	22.49	69.5
06/09/13 15:56:19.0	1.2	0.08265	124.4	26.256	22.04	77.5
06/09/13 19:56:19.0	0	0.08053	0.6	25.234	20.81	76.4
06/09/13 23:56:19.0	0	0.07841	0.6	24.146	19.63	75.8
06/10/13 03:56:19.0	0	0.07672	0.6	23.4	19.6	79.1
06/10/13 07:56:19.0	0	0.07544	253.1	26.916	20.41	67.5
06/10/13 11:56:19.0	0	0.07926	785.6	33.783	19.85	44
06/10/13 15:56:19.0	0	0.08435	76.9	30.849	19.34	50.3
06/10/13 19:56:19.0	0	0.08265	0.6	26.744	20.2	67.3
06/10/13 23:56:19.0	0	0.08053	0.6	25.065	20.11	73.9
06/11/13 03:56:19.0	0	0.07841	0.6	24.46	20.38	77.9
06/11/13 07:56:19.0	0	0.07756	210.6	27.579	21.05	67.5
06/11/13 11:56:19.0	0	0.08096	446.9	34.202	21.02	46.2
06/11/13 15:56:19.0	0	0.08308	60.6	28.742	20.52	61.1
06/11/13 19:56:19.0	0	0.08096	0.6	25.695	20.83	74.4
06/11/13 23:56:19.0	0	0.07884	0.6	24.895	20.25	75.3
06/12/13 03:56:19.0	0	0.07756	0.6	24.484	20.44	78.1
06/12/13 07:56:19.0	0	0.07629	221.9	28.965	21.95	65.8
06/12/13 11:56:19.0	0	0.07884	1013.1	33.548	22.58	52.7
06/12/13 15:56:19.0	7.802	0.17725	69.4	24.992	22.88	87.9
06/12/13 19:56:19.0	0	0.17131	0.6	24.195	21.6	85.3
06/12/13 23:56:19.0	0	0.16537	0.6	24.002	21.79	87.3
06/13/13 03:56:19.0	2.401	0.16749	0.6	22.657	21.21	91.4
06/13/13 07:56:19.0	0	0.1658	194.4	26.231	24.13	88.1
06/13/13 11:56:19.0	2	0.17258	436.9	27.308	24.36	83.8
06/13/13 15:56:19.0	0.6	0.1781	146.9	28.916	23.73	73.5
06/13/13 19:56:19.0	1.8	0.1764	0.6	23.665	21.85	89.4
06/13/13 23:56:19.0	0	0.17343	0.6	23.472	21.36	87.8
06/14/13 03:56:19.0	0	0.17046	0.6	22.13	20.62	91
06/14/13 07:56:19.0	0	0.16834	264.4	27.112	23.54	80.7
06/14/13 11:56:19.0	0	0.17513	503.1	30.192	23.16	66
06/14/13 15:56:19.0	0	0.17767	86.9	29.991	22.1	62.6
06/14/13 19:56:19.0	0	0.17216	0.6	26.769	21.48	72.7
06/14/13 23:56:19.0	0	0.16749	0.6	24.098	20.94	82.4
06/15/13 03:56:19.0	0	0.16368	0.6	23.136	20.52	85.1
06/15/13 07:56:19.0	0	0.16071	215.6	27.899	22.06	70.5
06/15/13 11:56:19.0	0	0.17131	789.4	34.15	21.63	48.1
06/15/13 15:56:19.0	0	0.17852	53.1	32.484	19.49	46.3
06/15/13 19:56:19.0	0	0.17216	0.6	26.695	21.25	72
06/15/13 23:56:19.0	0	0.16665	0.6	24.581	19.88	75
06/16/13 03:56:19.0	0	0.16198	0.6	21.509	19.13	86.2
06/16/13 07:56:19.0	0	0.15859	205.6	28.593	22.4	69.1
06/16/13 11:56:19.0	0	0.16919	776.9	34.73	19.98	42.1
06/16/13 15:56:19.0	0	0.17683	101.9	32.15	20.5	50.2
06/16/13 19:56:19.0	0	0.17131	0.6	25.939	21.26	75.3
06/16/13 23:56:19.0	0	0.16537	0.6	24.653	20.59	78
06/17/13 03:56:19.0	0	0.16113	0.6	23.256	20.14	82.5
06/17/13 07:56:19.0	0	0.15774	241.9	26.94	22.4	76.1
06/17/13 11:56:19.0	0	0.16622	343.1	32.768	20.37	48.1
06/17/13 15:56:19.0	0	0.17046	121.9	30.066	21.45	59.9
06/17/13 19:56:19.0	0	0.16537	0.6	26.256	21.34	74.3
06/17/13 23:56:19.0	0	0.15986	0.6	23.978	20.68	81.7
06/18/13 03:56:19.0	0	0.15562	0.6	23.256	20.47	84.2
06/18/13 07:56:19.0	0	0.15265	265.6	27.308	22.36	74.3
06/18/13 11:56:19.0	0	0.15901	810.6	34.651	22.82	50.3
06/18/13 15:56:19.0	0	0.1658	60.6	32.433	21.2	51.6
06/18/13 19:56:19.0	0	0.16113	0.6	26.94	20.86	69.3
06/18/13 23:56:19.0	0	0.15604	0.6	24.968	21	78.5
06/19/13 03:56:19.0	0	0.1518	0.6	23.641	20.43	82.1
06/19/13 07:56:19.0	0	0.14883	191.9	27.554	22.4	73.4
06/19/13 11:56:19.0	0	0.15519	954.4	33.835	22.11	50.4
06/19/13 15:56:19.0	0	0.16155	31.9	31.281	19.89	50.8
06/19/13 19:56:19.0	0	0.15646	0.6	26.695	20.58	69.1
06/19/13 23:56:19.0	0	0.15137	0.6	24.508	19.77	74.8
06/20/13 03:56:19.0	0	0.14671	0.6	23.112	19.34	79.2
06/20/13 07:56:19.0	0	0.14374	306.9	27.727	21.43	68.5
06/20/13 11:56:19.0	0	0.15095	121.9	33.914	20.58	45.7
06/20/13 15:56:19.0	0	0.15774	46.9	32.536	18.17	42.5
06/20/13 19:56:19.0	0	0.15265	0.6	27.456	19.89	63.3
06/20/13 23:56:19.0	0	0.14756	0.6	24.798	19.72	73.3
06/21/13 03:56:19.0	0	0.14331	0.6	23.352	19.69	79.8
06/21/13 07:56:19.0	0	0.14077	288.1	27.653	22.26	72.4
06/21/13 11:56:19.0	0	0.14756	245.6	32.536	20.72	49.8
06/21/13 15:56:19.0	0	0.15265	124.4	28.32	21.6	66.9
06/21/13 19:56:19.0	5.401	0.14671	0.6	23.304	21.53	89.6
06/21/13 23:56:19.0	1.4	0.14544	0.6	23.352	21.83	91
06/22/13 03:56:19.0	0.8	0.14586	0.6	23.04	21.63	91.6
06/22/13 07:56:19.0	14.003	0.20779	84.4	22.776	21.49	92.3
06/22/13 11:56:19.0	3.601	0.21458	444.4	26.622	24.14	86.1
06/22/13 15:56:19.0	0	0.20482	106.9	27.677	23.05	75.8
06/22/13 19:56:19.0	0	0.19846	0.6	25.307	22.22	82.9
06/22/13 23:56:19.0	0	0.19422	0.6	24.702	21.78	83.7
06/23/13 03:56:19.0	0	0.19125	0.6	23.184	20.64	85.5
06/23/13 07:56:19.0	0	0.18828	244.4	26.891	21.35	71.6
06/23/13 11:56:19.0	0	0.19167	778.1	32.665	21.58	52.1
06/23/13 15:56:19.0	0	0.19337	69.4	30.469	21.01	57
06/23/13 19:56:19.0	0	0.18913	0.6	26.769	21.37	72.2
06/23/13 23:56:19.0	0	0.18531	0.6	25.04	20.43	75.5
06/24/13 03:56:19.0	0	0.18192	0.6	22.968	18.13	74.1
06/24/13 07:56:19.0	0	0.17937	224.4	25.671	19.74	69.7
06/24/13 11:56:19.0	0	0.18192	574.4	30.343	18.55	49.3
06/24/13 15:56:19.0	0	0.18446	124.4	30.318	17.83	47.2
06/24/13 19:56:19.0	0	0.18149	0.6	26.402	19.36	65.2
06/24/13 23:56:19.0	0	0.17852	0.6	25.186	19.21	69.4
06/25/13 03:56:19.0	0	0.1764	0.6	24.219	18.56	70.6
06/25/13 07:56:19.0	0	0.1747	241.9	27.579	19.19	60.2
06/25/13 11:56:19.0	0	0.18064	793.1	32.562	19.03	44.8
06/25/13 15:56:19.0	0	0.18404	73.1	30.52	18.75	49.4
06/25/13 19:56:19.0	0	0.18064	0.6	27.136	21.26	70.2
06/25/13 23:56:19.0	0	0.17725	0.6	25.404	20.89	76
06/26/13 03:56:19.0	0	0.1747	0.6	24.002	20.1	78.7
06/26/13 07:56:19.0	0	0.17258	291.9	27.604	20.78	66.3
06/26/13 11:56:19.0	0	0.17767	895.6	32.587	21.54	52.2
06/26/13 15:56:19.0	0	0.18064	99.4	29.615	21.1	60.2
06/26/13 19:56:19.0	0	0.1764	0.6	26.378	20.65	70.7
06/26/13 23:56:19.0	0	0.17174	0.6	24.146	20.24	78.7
06/27/13 03:56:19.0	0	0.16834	0.6	23.064	19.13	78.4
06/27/13 07:56:19.0	0	0.1658	298.1	27.677	21.43	68.7
06/27/13 11:56:19.0	0	0.17004	255.6	31.052	21.5	56.8
06/27/13 15:56:19.0	0	0.17216	65.6	31.663	21.66	55.4
06/27/13 19:56:19.0	0	0.16792	0.6	26.867	21.37	71.8
06/27/13 23:56:19.0	0	0.16368	0.6	24.219	20.6	80.1
06/28/13 03:56:19.0	0	0.16028	0.6	21.939	19.78	87.4
06/28/13 07:56:19.0	0	0.15731	241.9	27.776	22.13	71.3
06/28/13 11:56:19.0	0	0.1624	499.4	32.562	21.73	52.9
06/28/13 15:56:19.0	0	0.16707	11.9	30.571	21.78	59.4
06/28/13 19:56:19.0	0	0.1624	0.6	26.622	21.89	75.2
06/28/13 23:56:19.0	0	0.15774	0.6	24.774	21.26	80.7
06/29/13 03:56:19.0	0	0.15477	0.6	24.557	20.96	80.3
06/29/13 07:56:19.0	0	0.1518	334.4	27.259	22.13	73.5
06/29/13 11:56:19.0	0	0.15434	888.1	33.835	22.97	53.1
06/29/13 15:56:19.0	0	0.15774	110.6	31.586	20.86	53
06/29/13 19:56:19.0	0	0.15392	0.6	26.646	21.57	73.6
06/29/13 23:56:19.0	0	0.1501	0.6	25.574	21.29	77.1
06/30/13 03:56:19.0	0	0.14756	0.6	22.776	19.88	83.6
06/30/13 07:56:19.0	0	0.14416	354.4	26.72	20.03	66.7
06/30/13 11:56:19.0	0	0.14798	809.4	32.975	20.52	48
06/30/13 15:56:19.0	0	0.15222	144.4	32.175	19.32	46.6
06/30/13 19:56:19.0	0	0.14756	0.6	26.769	19.51	64.4
06/30/13 23:56:19.0	0	0.14247	0.6	24.436	18.14	67.9
07/01/13 03:56:19.0	0	0.13822	0.6	23.184	17.36	69.7
07/01/13 07:56:19.0	0	0.13483	354.4	27.825	19.02	58.7
07/01/13 11:56:19.0	0	0.1378	790.6	33.417	19.03	42.7
07/01/13 15:56:19.0	0	0.14204	78.1	32.742	17.47	40.2
07/01/13 19:56:19.0	0	0.1378	0.6	27.628	19.63	61.7
07/01/13 23:56:19.0	0	0.13356	0.6	24.992	20.64	76.7
07/02/13 03:56:19.0	0	0.12974	0.6	25.186	19.89	72.4
07/02/13 07:56:19.0	0	0.1272	86.9	25.598	20.29	72.4
07/02/13 11:56:19.0	0.4	0.12592	161.9	24.968	22.03	83.6
07/02/13 15:56:19.0	0.4	0.12465	49.4	25.598	21.73	79.1
07/02/13 19:56:19.0	0	0.12168	0.6	23.304	20.84	85.9
07/02/13 23:56:19.0	0	0.11914	0.6	22.633	20.77	89.1
07/03/13 03:56:19.0	0	0.11659	0.6	23.04	20.65	86.3
07/03/13 07:56:19.0	0	0.11532	130.6	25.817	21.67	77.8
07/03/13 11:56:19.0	1.6	0.11659	368.1	25.089	21.3	79.4
07/03/13 15:56:19.0	0	0.11617	146.9	26.598	21.5	73.5
07/03/13 19:56:19.0	0	0.11405	0.6	24.412	20.41	78.3
07/03/13 23:56:19.0	0	0.11192	0.6	22.896	20	83.6
07/04/13 03:56:19.0	0	0.1098	0.6	21.963	19.84	87.6
07/04/13 07:56:19.0	0	0.10895	183.1	26.329	22.36	78.7
07/04/13 11:56:19.0	0	0.1115	695.6	30.293	22.64	63.6
07/04/13 15:56:19.0	0	0.11532	54.4	30.192	18.28	48.9
07/04/13 19:56:19.0	0	0.11235	0.6	23.761	17.59	68.3
07/04/13 23:56:19.0	0	0.10895	0.6	23.016	18.75	76.8
07/05/13 03:56:19.0	0	0.10641	0.6	24.146	18.35	70
07/05/13 07:56:19.0	0	0.10514	121.9	25.283	19.35	69.6
07/05/13 11:56:19.0	0	0.10811	385.6	31.408	19.91	50.5
07/05/13 15:56:19.0	0	0.11235	94.4	31.052	18.26	46.5
07/05/13 19:56:19.0	0	0.1098	0.6	26.965	18.75	60.7
07/05/13 23:56:19.0	0	0.10726	0.6	25.04	18.27	66
07/06/13 03:56:19.0	0	0.10514	0.6	24.46	18.79	70.6
07/06/13 07:56:19.0	0	0.10344	270.6	27.407	20.07	64.2
07/06/13 11:56:19.0	0	0.10599	878.1	32.124	21.48	53.4
07/06/13 15:56:19.0	0	0.1098	116.9	29.89	20.95	58.7
07/06/13 19:56:19.0	0	0.10726	0.6	25.987	20.69	72.5
07/06/13 23:56:19.0	0	0.10429	0.6	24.726	19.96	74.7
07/07/13 03:56:19.0	0	0.10174	0.6	24.315	19.75	75.6
07/07/13 07:56:19.0	0	0.10047	236.9	26.598	20.51	69.2
07/07/13 11:56:19.0	0	0.10259	316.9	31.586	20.14	50.7
07/07/13 15:56:19.0	0	0.10683	130.6	30.798	19.1	49.7
07/07/13 19:56:19.0	0	0.10429	0.6	25.089	20.28	74.6
07/07/13 23:56:19.0	0	0.1009	0.6	24.557	20.03	75.8
07/08/13 03:56:19.0	0	0.09835	0.6	24.388	18.72	70.6
07/08/13 07:56:19.0	0	0.09665	115.6	25.963	19.79	68.7
07/08/13 11:56:19.0	0	0.09793	248.1	27.53	21	67.5
07/08/13 15:56:19.0	0	0.09877	115.6	27.702	21.33	68.2
07/08/13 19:56:19.0	1.4	0.09665	0.6	22.992	21.15	89.2
07/08/13 23:56:19.0	0.2	0.09411	0.6	22.968	21.01	88.6
07/09/13 03:56:19.0	0	0.09199	0.6	21.939	20	88.6
07/09/13 07:56:19.0	0	0.09071	321.9	26.573	21.85	75.2
07/09/13 11:56:19.0	0	0.09411	433.1	31.868	22.08	56.2
07/09/13 15:56:19.0	0	0.0975	124.4	30.874	20.84	55.1
07/09/13 19:56:19.0	0	0.0958	0.6	26.012	21.04	74
07/09/13 23:56:19.0	0	0.09326	0.6	25.72	20.25	71.7
07/10/13 03:56:19.0	0	0.09114	0.6	24.75	18.44	67.9
07/10/13 07:56:19.0	0	0.08987	85.6	27.358	17.07	53.4
07/10/13 11:56:19.0	0	0.09368	839.4	34.783	15.86	32.4
07/10/13 15:56:19.0	0	0.09835	78.1	32.201	14.68	34.7
07/10/13 19:56:19.0	0	0.09538	0.6	25.963	17.38	59.1
07/10/13 23:56:19.0	0	0.09156	0.6	24.291	15.03	56.2
07/11/13 03:56:19.0	0	0.08859	0.6	21.891	15.97	69
07/11/13 07:56:19.0	0	0.08647	200.6	25.866	18.86	65.2
07/11/13 11:56:19.0	0	0.08944	276.9	30.293	20.03	54.2
07/11/13 15:56:19.0	0	0.09199	73.1	28.891	20.15	59.2
07/11/13 19:56:19.0	0	0.08987	0.6	25.016	20.85	77.6
07/11/13 23:56:19.0	0	0.08775	0.6	23.304	20.45	83.9
07/12/13 03:56:19.0	0	0.08562	0.6	22.369	19.94	86
07/12/13 07:56:19.0	0	0.08393	175.6	26.867	22.43	76.6
07/12/13 11:56:19.0	0.2	0.08562	346.9	26.524	22.84	80.1
07/12/13 15:56:19.0	0	0.08817	18.1	30.041	21.56	60.4
07/12/13 19:56:19.0	0	0.08647	0.6	25.428	21.4	78.3
07/12/13 23:56:19.0	0	0.08435	0.6	23.905	21.37	85.6
07/13/13 03:56:19.0	0	0.08265	0.6	20.984	19.29	89.9
07/13/13 07:56:19.0	0	0.08096	89.4	25.914	22.67	82.2
07/13/13 11:56:19.0	0	0.08435	409.4	32.639	23.29	57.9
07/13/13 15:56:19.0	0	0.08987	38.1	30.874	21.04	55.8
07/13/13 19:56:19.0	0	0.08732	0.6	26.109	20.69	72
07/13/13 23:56:19.0	0	0.08478	0.6	24.195	20.43	79.4
07/14/13 03:56:19.0	0	0.08223	0.6	22.753	19.93	84
07/14/13 07:56:19.0	0	0.08053	175.6	27.481	22.39	73.7
07/14/13 11:56:19.0	0	0.08435	879.4	33.027	22.71	54.7
07/14/13 15:56:19.0	0	0.08859	169.4	26.353	21.72	75.6
07/14/13 19:56:19.0	0.2	0.08562	0.6	24.171	21.26	83.7
07/14/13 23:56:19.0	0	0.08223	0.6	22.609	19.73	83.7
07/15/13 03:56:19.0	0	0.08011	0.6	22.393	19.81	85.2
07/15/13 07:56:19.0	0	0.07884	218.1	26.451	21.75	75.3
07/15/13 11:56:19.0	0	0.08181	955.6	31.996	20.83	51.7
07/15/13 15:56:19.0	0	0.08605	63.1	31.586	18.95	47.1
07/15/13 19:56:19.0	0	0.0835	0.6	26.061	19.77	68.2
07/15/13 23:56:19.0	0	0.08096	0.6	23.376	19.47	78.6
07/16/13 03:56:19.0	0	0.07841	0.6	22.705	19.48	81.9
07/16/13 07:56:19.0	0	0.07672	116.9	27.333	17.95	56.5
07/16/13 11:56:19.0	0	0.08053	858.1	33.94	18.85	41
07/16/13 15:56:19.0	0	0.0852	34.4	30.874	19.93	52.1
07/16/13 19:56:19.0	0	0.08265	0.6	25.477	20.92	75.8
07/16/13 23:56:19.0	0	0.07969	0.6	23.954	19.99	78.4
07/17/13 03:56:19.0	0	0.07714	0.6	21.604	18.81	84
07/17/13 07:56:19.0	0	0.07544	116.9	26.744	20.65	69.2
07/17/13 11:56:19.0	0	0.07884	630.6	32.82	21.81	52.4
07/17/13 15:56:19.0	0	0.0835	44.4	31.331	20.1	51.3
07/17/13 19:56:19.0	0	0.08138	0.6	26.426	19.54	65.8
07/17/13 23:56:19.0	0	0.07841	0.6	25.162	19.51	70.8
07/18/13 03:56:19.0	0	0.07629	0.6	24.484	19.17	72.2
07/18/13 07:56:19.0	0	0.0746	108.1	26.158	20.44	70.7
07/18/13 11:56:19.0	0	0.07587	204.4	31.484	21.7	56.1
07/18/13 15:56:19.0	0	0.07799	105.6	29.765	22.27	64.1
07/18/13 19:56:19.0	0	0.07672	0.6	25.21	21.38	79.2
07/18/13 23:56:19.0	0	0.0746	0.6	24.653	21.2	81
07/19/13 03:56:19.0	0	0.07332	0.6	23.785	20.57	82.1
07/19/13 07:56:19.0	0	0.07205	345.6	26.989	21.47	71.7
07/19/13 11:56:19.0	0	0.07502	836.9	33.053	21.65	51.2
07/19/13 15:56:19.0	0	0.07926	94.4	31.637	20.03	50.2
07/19/13 19:56:19.0	0	0.07714	0.6	25.598	20.18	71.9
07/19/13 23:56:19.0	0	0.0746	0.6	23.521	19.83	79.7
07/20/13 03:56:19.0	0	0.07205	0.6	22.872	18.21	74.9
07/20/13 07:56:19.0	0	0.07035	186.9	27.087	18.3	58.6
07/20/13 11:56:19.0	0	0.07375	434.4	31.103	20.11	52
07/20/13 15:56:19.0	0	0.07756	34.4	28.617	20.51	61.5
07/20/13 19:56:19.0	0	0.07544	0.6	24.992	19.91	73.3
07/20/13 23:56:19.0	0	0.0729	0.6	23.184	19.12	77.8
07/21/13 03:56:19.0	0	0.07078	0.6	22.034	18.53	80.4
07/21/13 07:56:19.0	0	0.0695	313.1	28.221	21.01	64.9
07/21/13 11:56:19.0	0	0.07247	808.1	33.521	21.46	49.3
07/21/13 15:56:19.0	0	0.07629	109.4	29.79	21.75	62
07/21/13 19:56:19.0	0	0.0746	0.6	26.109	21.7	76.6
07/21/13 23:56:19.0	7.402	0.10556	0.6	23.497	21.77	89.9
07/22/13 03:56:19.0	0	0.10302	0.6	23.184	21.57	90.5
07/22/13 07:56:19.0	0	0.1009	430.6	26.304	22.19	78
07/22/13 11:56:19.0	0	0.10683	258.1	31.765	21.99	56.2
07/22/13 15:56:19.0	0	0.10811	174.4	30.9	18.5	47.6
07/22/13 19:56:19.0	0	0.10302	0.6	25.38	18.49	65.6
