Date Time	Rain (mm) #2228701	Water Content (m^3/m^3) #2245617	Solar Radiation (W/m^2) #2246794	Temperature (*C) #2250766-1	Dew Point (*C) #2250766-1	RH (%) #2250766-2
03/31/13 16:28:03.0	0	0.19337	46.9	35.609	17.01	33.3
03/31/13 19:28:03.0	0	0.1887	0.6	29.54	14.76	40.6
03/31/13 22:28:03.0	0	0.18276	0.6	27.014	17.76	56.9
04/01/13 01:28:03.0	0	0.17767	0.6	25.428	19.9	71.4
04/01/13 04:28:03.0	0	0.17343	0.6	24.702	20.04	75.2
04/01/13 07:28:03.0	0	0.17004	424.4	28.816	22.27	67.7
04/01/13 10:28:03.0	0	0.17767	909.4	35.182	21.25	44.4
04/01/13 13:28:03.0	0	0.1921	810.6	38.98	16.42	26.7
04/01/13 16:28:03.0	0	0.19422	40.6	34.202	19.93	43.2
04/01/13 19:28:03.0	0.2	0.18913	0.6	28.394	21.6	66.6
04/01/13 22:28:03.0	0	0.18192	0.6	27.014	21.47	71.6
04/02/13 01:28:03.0	0	0.17725	0.6	26.72	21.44	72.7
04/02/13 04:28:03.0	0	0.17301	0.6	25.21	20.53	75.2
04/02/13 07:28:03.0	0	0.17004	424.4	28.32	21.6	66.9
04/02/13 10:28:03.0	0	0.17513	1024.4	34.572	21.74	47.3
04/02/13 13:28:03.0	0	0.18489	616.9	37.811	20.31	36.3
04/02/13 16:28:03.0	0	0.18743	46.9	34.097	20.09	43.9
04/02/13 19:28:03.0	0	0.18319	0.6	29.115	19.26	55.3
04/02/13 22:28:03.0	0	0.17767	0.6	26.598	21.16	72
04/03/13 01:28:03.0	0	0.17301	0.6	25.647	21.06	75.7
04/03/13 04:28:03.0	0	0.16877	0.6	24.508	20.96	80.5
04/03/13 07:28:03.0	0	0.1658	413.1	29.14	22.92	69.1
04/03/13 10:28:03.0	0	0.17301	1068.1	34.889	21.75	46.5
04/03/13 13:28:03.0	0	0.18192	369.4	35.208	19.74	40.4
04/03/13 16:28:03.0	0	0.18531	83.1	32.949	20.26	47.3
04/03/13 19:28:03.0	0	0.18064	0.6	29.24	20.09	57.8
04/03/13 22:28:03.0	0	0.17555	0.6	27.038	21.79	72.9
04/04/13 01:28:03.0	0	0.17089	0.6	25.841	21.78	78.2
04/04/13 04:28:03.0	0	0.16707	0.6	25.404	21.31	78
04/04/13 07:28:03.0	0	0.1641	416.9	29.389	22.15	65
04/04/13 10:28:03.0	0	0.16961	310.6	33.861	20.88	46.7
04/04/13 13:28:03.0	0	0.17852	934.4	38.115	20.4	35.9
04/04/13 16:28:03.0	0	0.18192	130.6	33.861	21.4	48.2
04/04/13 19:28:03.0	0	0.17852	0.6	28.742	20.39	60.6
04/04/13 22:28:03.0	0	0.17301	0.6	26.891	20.84	69.4
04/05/13 01:28:03.0	0	0.16834	0.6	26.085	20.8	72.6
04/05/13 04:28:03.0	0	0.1641	0.6	25.38	21.08	77
04/05/13 07:28:03.0	0	0.16113	455.6	28.568	22.91	71.4
04/05/13 10:28:03.0	0	0.1658	919.4	35.155	20.97	43.7
04/05/13 13:28:03.0	0	0.17683	298.1	37.425	19.16	34.5
04/05/13 16:28:03.0	0	0.17852	124.4	33.053	20.86	48.8
04/05/13 19:28:03.0	0	0.1747	0.6	28.891	20.64	61
04/05/13 22:28:03.0	0	0.16961	0.6	26.475	21.38	73.5
04/06/13 01:28:03.0	0	0.16495	0.6	23.857	19.77	77.8
04/06/13 04:28:03.0	0	0.16028	0.6	24.243	20.92	81.6
04/06/13 07:28:03.0	0	0.15731	416.9	29.065	22.58	68
04/06/13 10:28:03.0	0	0.16198	884.4	35.582	21.35	43.7
04/06/13 13:28:03.0	0	0.17301	223.1	38.337	19.67	33.9
04/06/13 16:28:03.0	0	0.17428	99.4	32.381	21.78	53.6
04/06/13 19:28:03.0	0	0.17004	0.6	28.642	21.56	65.5
04/06/13 22:28:03.0	0	0.16495	0.6	26.818	21.91	74.4
04/07/13 01:28:03.0	0	0.16028	0.6	25.671	22.15	80.8
04/07/13 04:28:03.0	0	0.15689	0.6	24.388	21.75	85.1
04/07/13 07:28:03.0	0	0.1535	408.1	29.464	23.51	70.3
04/07/13 10:28:03.0	0	0.15689	875.6	35.877	23.44	48.8
04/07/13 13:28:03.0	0	0.16792	965.6	38.84	21.44	36.8
04/07/13 16:28:03.0	0	0.17046	135.6	32.768	22.62	55.2
04/07/13 19:28:03.0	0	0.16665	0.6	28.593	22.61	70
04/07/13 22:28:03.0	0	0.16155	0.6	27.186	22.7	76.4
04/08/13 01:28:03.0	0	0.15731	0.6	26.158	22.63	80.8
04/08/13 04:28:03.0	0	0.1535	0.6	25.355	22.41	83.6
04/08/13 07:28:03.0	0	0.15095	165.6	28.791	23.92	74.9
04/08/13 10:28:03.0	0	0.15392	1099.4	34.36	24.66	57.1
04/08/13 13:28:03.0	0	0.16198	214.4	36.905	21.93	42.1
04/08/13 16:28:03.0	0	0.16368	0.6	29.215	21.75	64.1
04/08/13 19:28:03.0	0	0.15986	0.6	28.048	23.09	74.4
04/08/13 22:28:03.0	0	0.15519	0.6	27.308	22.45	74.7
04/09/13 01:28:03.0	0	0.15137	0.6	25.817	22.34	81
04/09/13 04:28:03.0	0	0.14798	0.6	23.833	21.28	85.5
04/09/13 07:28:03.0	0	0.14501	561.9	30.369	24.83	72.2
04/09/13 10:28:03.0	0	0.14798	1035.6	35.502	22.86	48.1
04/09/13 13:28:03.0	0	0.15604	919.4	37.7	20.22	36.3
04/09/13 16:28:03.0	0	0.15816	44.4	34.572	20.15	42.9
04/09/13 19:28:03.0	0	0.15519	0.6	29.34	21.01	60.8
04/09/13 22:28:03.0	0	0.15053	0.6	26.989	21.6	72.3
04/10/13 01:28:03.0	0	0.14628	0.6	25.623	21.32	77
04/10/13 04:28:03.0	0	0.14247	0.6	24.895	21.09	79.3
04/10/13 07:28:03.0	0	0.1395	415.6	29.365	23.04	68.7
04/10/13 10:28:03.0	0	0.14247	1001.9	36.552	22.6	44.7
04/10/13 13:28:03.0	0	0.15095	865.6	37.618	20.72	37.6
04/10/13 16:28:03.0	0	0.15392	113.1	34.969	18.92	38.9
04/10/13 19:28:03.0	0	0.15095	0.6	29.464	20.55	58.7
04/10/13 22:28:03.0	0	0.14628	0.6	27.358	21.1	68.6
04/11/13 01:28:03.0	0	0.14204	0.6	25.987	21.39	75.7
04/11/13 04:28:03.0	0	0.13865	0.6	25.258	21.34	78.8
04/11/13 07:28:03.0	0	0.13568	359.4	28.916	22.61	68.7
04/11/13 10:28:03.0	0	0.1378	1066.9	34.863	22.68	49.3
04/11/13 13:28:03.0	0	0.14501	254.4	39.346	20.88	34.6
04/11/13 16:28:03.0	0	0.14671	94.4	35.022	19.38	39.9
04/11/13 19:28:03.0	0	0.14416	0.6	29.79	21.27	60.2
04/11/13 22:28:03.0	0	0.14035	0.6	27.284	20.91	68.1
04/12/13 01:28:03.0	0	0.13653	0.6	26.353	21.59	75
04/12/13 04:28:03.0	0	0.13356	0.6	25.914	21.7	77.5
04/12/13 07:28:03.0	0	0.13101	455.6	28.692	22.54	69.3
04/12/13 10:28:03.0	0	0.13356	906.9	36.715	20.88	39.9
04/12/13 13:28:03.0	0	0.14289	668.1	38.812	19	31.7
04/12/13 16:28:03.0	0	0.14544	18.1	35.342	18.62	37.4
04/12/13 19:28:03.0	0	0.14247	0.6	29.79	21.02	59.3
04/12/13 22:28:03.0	0	0.1378	0.6	27.998	20.88	65.2
04/13/13 01:28:03.0	0	0.13398	0.6	27.161	21.52	71.2
04/13/13 04:28:03.0	0	0.13059	0.6	26.182	21.47	75.2
04/13/13 07:28:03.0	0	0.12804	215.6	28.394	23.07	72.8
04/13/13 10:28:03.0	0	0.12889	249.4	34.73	23.6	52.5
04/13/13 13:28:03.0	0	0.13271	1055.6	36.688	21.18	40.7
04/13/13 16:28:03.0	0	0.13483	50.6	33.992	20.93	46.5
04/13/13 19:28:03.0	0	0.13271	0.6	28.593	20.65	62.1
04/13/13 22:28:03.0	0	0.12932	0.6	26.378	20.99	72.2
04/14/13 01:28:03.0	0	0.12592	0.6	24.847	20.65	77.4
04/14/13 04:28:03.0	0	0.12253	0.6	22.848	20.07	84.2
04/14/13 07:28:03.0	0	0.11998	414.4	29.215	22.75	68.1
04/14/13 10:28:03.0	0	0.1221	1001.9	34.36	22.91	51.4
04/14/13 13:28:03.0	0	0.12932	940.6	38.365	21.89	38.8
04/14/13 16:28:03.0	0.8	0.13144	74.4	31.612	21.9	56.4
04/14/13 19:28:03.0	0	0.12677	0.6	28.048	21.37	67
04/14/13 22:28:03.0	0	0.1221	0.6	26.28	21.3	74
04/15/13 01:28:03.0	0	0.11871	0.6	25.065	21.21	79.1
04/15/13 04:28:03.0	0	0.11574	0.6	23.641	20.82	84.1
04/15/13 07:28:03.0	0	0.11362	408.1	28.543	22.94	71.6
04/15/13 10:28:03.0	0	0.11617	861.9	35.448	20.51	41.8
04/15/13 13:28:03.0	0	0.1255	896.9	38.421	18.71	31.8
04/15/13 16:28:03.0	0	0.12889	180.6	31.586	22.54	58.7
04/15/13 19:28:03.0	0	0.12592	0.6	28.245	22.18	69.6
04/15/13 22:28:03.0	0	0.1221	0.6	26.842	22.45	76.8
04/16/13 01:28:03.0	0	0.11914	0.6	26.72	23.03	80.1
04/16/13 04:28:03.0	0	0.11617	0.6	25.501	22.39	82.8
04/16/13 07:28:03.0	0	0.11405	418.1	29.665	23.82	70.8
04/16/13 10:28:03.0	0	0.11574	956.9	35.155	22.92	49.2
04/16/13 13:28:03.0	0	0.12338	331.9	38.84	19.38	32.4
04/16/13 16:28:03.0	2.801	0.12507	166.9	31.128	22.96	61.8
04/16/13 19:28:03.0	0	0.11956	0.6	27.431	22.89	76.2
04/16/13 22:28:03.0	0	0.11489	0.6	26.451	22.62	79.4
04/17/13 01:28:03.0	0	0.1115	0.6	24.895	22.42	86
04/17/13 04:28:03.0	0	0.10895	0.6	23.448	21.74	90
04/17/13 07:28:03.0	0	0.10683	413.1	28.444	24.18	77.6
04/17/13 10:28:03.0	0	0.10938	239.4	32.562	23.16	57.7
04/17/13 13:28:03.0	0	0.11659	446.9	31.868	22.08	56.2
04/17/13 16:28:03.0	0	0.11871	68.1	30.268	22.46	63
04/17/13 19:28:03.0	0	0.11659	0.6	27.949	22.37	71.6
04/17/13 22:28:03.0	0	0.11362	0.6	26.207	22.9	81.9
04/18/13 01:28:03.0	0	0.11065	0.6	25.525	22.92	85.4
04/18/13 04:28:03.0	0	0.10895	0.6	23.833	21.79	88.2
04/18/13 07:28:03.0	0	0.10726	554.4	28.916	24.04	74.9
04/18/13 10:28:03.0	0	0.11023	706.9	33.521	23.47	55.7
04/18/13 13:28:03.0	0	0.11829	184.4	36.389	22.67	45.3
04/18/13 16:28:03.0	0	0.12041	25.6	30.091	22.24	62.8
04/18/13 19:28:03.0	0	0.11786	0.6	29.04	22.12	66.2
04/18/13 22:28:03.0	0	0.11447	0.6	27.136	22.39	75.2
04/19/13 01:28:03.0	0	0.11192	0.6	25.113	21.65	81
04/19/13 04:28:03.0	0	0.10938	0.6	24.823	21.82	83.3
04/19/13 07:28:03.0	0	0.10768	175.6	29.215	24.02	73.5
04/19/13 10:28:03.0	0	0.1098	255.6	33.105	23.29	56.4
04/19/13 13:28:03.0	0	0.11617	268.1	36.878	22.56	43.8
04/19/13 16:28:03.0	0	0.11956	24.4	31.382	22.15	58
04/19/13 19:28:03.0	0	0.11744	0.6	28.568	23.17	72.5
04/19/13 22:28:03.0	0	0.11447	0.6	27.21	22.68	76.2
04/20/13 01:28:03.0	0	0.1115	0.6	25.841	22.28	80.6
04/20/13 04:28:03.0	0	0.10895	0.6	26.036	21.61	76.5
04/20/13 07:28:03.0	2.401	0.10683	30.6	23.304	21.1	87.3
04/20/13 10:28:03.0	9.802	0.18998	364.4	26.793	23.73	83.2
04/20/13 13:28:03.0	0	0.1904	376.9	32.846	24.49	61.5
04/20/13 16:28:03.0	0.2	0.18785	43.1	28.642	23.8	75
04/20/13 19:28:03.0	0	0.18234	0.6	26.622	22.89	79.9
04/20/13 22:28:03.0	0.4	0.17937	0.6	24.532	22.67	89.2
04/21/13 01:28:03.0	0.8	0.18149	0.6	24.412	22.88	91
04/21/13 04:28:03.0	0.2	0.18107	0.6	24.581	23.15	91.6
04/21/13 07:28:03.0	14.804	0.23664	211.9	24.484	23.15	92.1
04/21/13 10:28:03.0	0	0.22009	889.4	30.571	25.21	73
04/21/13 13:28:03.0	0	0.21628	868.1	35.422	25.53	56.7
04/21/13 16:28:03.0	0	0.21203	4.4	26.965	22.55	76.7
04/21/13 19:28:03.0	0	0.20694	0.6	24.871	22.76	87.9
04/21/13 22:28:03.0	0	0.20313	0.6	24.944	22.81	87.8
04/22/13 01:28:03.0	0	0.20016	0.6	25.137	21.91	82.2
04/22/13 04:28:03.0	0	0.19761	0.6	23.761	21.27	85.8
04/22/13 07:28:03.0	0	0.19549	404.4	27.875	22.79	73.8
04/22/13 10:28:03.0	0	0.19931	925.6	34.229	23.92	55
04/22/13 13:28:03.0	0	0.20313	249.4	33.495	21.7	50.1
04/22/13 16:28:03.0	0	0.2027	30.6	30.722	22.09	60
04/22/13 19:28:03.0	0	0.19888	0.6	28.766	21.61	65.2
04/22/13 22:28:03.0	0	0.19591	0.6	27.284	19.75	63.4
04/23/13 01:28:03.0	0	0.19295	0.6	26.256	20.42	70.2
04/23/13 04:28:03.0	0	0.19125	0.6	26.085	21.07	73.8
04/23/13 07:28:03.0	0	0.18955	418.1	28.493	20.92	63.5
04/23/13 10:28:03.0	0	0.19295	573.1	34.15	21.7	48.3
04/23/13 13:28:03.0	0	0.20016	284.4	33.94	20.35	45
04/23/13 16:28:03.0	0	0.20016	14.4	28.171	22.09	69.5
04/23/13 19:28:03.0	0	0.19676	0.6	27.186	21.68	71.8
04/23/13 22:28:03.0	0	0.19379	0.6	26.5	22.44	78.3
04/24/13 01:28:03.0	0	0.19125	0.6	25.355	21.62	79.7
04/24/13 04:28:03.0	0	0.1887	0.6	25.258	21.77	80.9
04/24/13 07:28:03.0	0.2	0.18743	239.4	25.21	23.07	87.8
04/24/13 10:28:03.0	0	0.1887	243.1	29.715	23.97	71.2
04/24/13 13:28:03.0	0	0.19337	584.4	32.562	24.09	61
04/24/13 16:28:03.0	32.208	0.24385	1.9	24.363	22.41	88.7
04/24/13 19:28:03.0	3.801	0.2167	0.6	24.074	22.27	89.5
04/24/13 22:28:03.0	0.2	0.20694	0.6	24.195	22.31	89.1
04/25/13 01:28:03.0	0.2	0.20228	0.6	23.785	22.24	90.9
04/25/13 04:28:03.0	0.2	0.19846	0.6	24.002	22.27	89.9
04/25/13 07:28:03.0	0	0.19549	396.9	27.628	24.02	80.6
04/25/13 10:28:03.0	0	0.19591	861.9	33.105	24.43	60.4
04/25/13 13:28:03.0	0	0.19804	164.4	33.652	22.1	50.9
04/25/13 16:28:03.0	0	0.19507	26.9	31.535	21.74	56.1
04/25/13 19:28:03.0	0	0.1904	0.6	27.702	21.14	67.4
04/25/13 22:28:03.0	0	0.18658	0.6	25.598	21.33	77.2
04/26/13 01:28:03.0	0	0.18361	0.6	24.798	21.44	81.5
04/26/13 04:28:03.0	0	0.18107	0.6	23.761	21.27	85.8
04/26/13 07:28:03.0	0	0.17937	295.6	27.333	23.12	77.7
04/26/13 10:28:03.0	0	0.1798	278.1	31.868	23.71	62
04/26/13 13:28:03.0	0	0.18404	535.6	32.484	23.38	58.7
04/26/13 16:28:03.0	0	0.18361	26.9	29.439	23.21	69.1
04/26/13 19:28:03.0	0	0.18064	0.6	27.727	20.84	66.1
04/26/13 22:28:03.0	0	0.17725	0.6	25.914	21.17	75
04/27/13 01:28:03.0	0	0.1747	0.6	25.186	21.56	80.2
04/27/13 04:28:03.0	0	0.17258	0.6	23.521	21.01	85.7
04/27/13 07:28:03.0	0	0.17089	394.4	28.097	22.83	73
04/27/13 10:28:03.0	0	0.17343	969.4	33.704	23.22	54.3
04/27/13 13:28:03.0	0	0.17937	785.6	34.229	21.08	46.3
04/27/13 16:28:03.0	0	0.1798	116.9	33.574	20.06	45.1
04/27/13 19:28:03.0	0	0.17683	0.6	29.04	21.3	63
04/27/13 22:28:03.0	0	0.17386	0.6	27.038	21.28	70.7
04/28/13 01:28:03.0	0	0.17131	0.6	25.525	20.31	72.8
04/28/13 04:28:03.0	0	0.16877	0.6	25.695	19.42	68.2
04/28/13 07:28:03.0	0	0.16707	229.4	27.333	20.83	67.6
04/28/13 10:28:03.0	0	0.16749	284.4	28.766	21.58	65.1
04/28/13 13:28:03.0	0	0.16919	299.4	29.565	21.96	63.6
04/28/13 16:28:03.0	0	0.17004	56.9	28.642	22.25	68.3
04/28/13 19:28:03.0	0	0.16834	0.6	26.134	22.09	78.3
04/28/13 22:28:03.0	0.2	0.16622	0.6	24.629	21.91	84.7
04/29/13 01:28:03.0	0	0.1641	0.6	24.871	21.85	83.2
04/29/13 04:28:03.0	0	0.1624	0.6	24.002	21.45	85.5
04/29/13 07:28:03.0	0	0.16113	368.1	27.776	23.49	77.4
04/29/13 10:28:03.0	0	0.1624	958.1	30.343	24.64	71.5
04/29/13 13:28:03.0	0	0.16792	241.9	31.612	23.28	61.3
04/29/13 16:28:03.0	0	0.16919	58.1	29.69	22.1	63.7
04/29/13 19:28:03.0	0	0.16665	0.6	27.358	22.12	73
04/29/13 22:28:03.0	0	0.16368	0.6	25.623	22.55	83
04/30/13 01:28:03.0	0.2	0.16155	0.6	24.484	22.17	86.8
04/30/13 04:28:03.0	0.2	0.15943	0.6	23.569	21.79	89.6
04/30/13 07:28:03.0	0	0.15774	381.9	27.751	23.68	78.4
04/30/13 10:28:03.0	0	0.15943	515.6	31.179	24.25	66.6
04/30/13 13:28:03.0	0	0.16198	310.6	33.365	23.33	55.7
04/30/13 16:28:03.0	0	0.1624	54.4	29.04	22.29	66.9
04/30/13 19:28:03.0	0	0.15986	0.6	26.744	20.49	68.5
04/30/13 22:28:03.0	0	0.15689	0.6	25.258	21.3	78.6
05/01/13 01:28:03.0	0	0.15477	0.6	23.809	21.01	84.2
05/01/13 04:28:03.0	0	0.15265	0.6	22.561	20.54	88.2
05/01/13 07:28:03.0	0	0.15137	84.4	26.353	22.49	79.2
05/01/13 10:28:03.0	0	0.15265	796.9	32.253	23.3	59.2
05/01/13 13:28:03.0	0	0.15604	185.6	33.105	21.63	51
05/01/13 16:28:03.0	0	0.15689	8.1	31.179	21.64	56.9
05/01/13 19:28:03.0	0	0.15434	0.6	27.235	21.19	69.5
05/01/13 22:28:03.0	0	0.1518	0.6	26.036	21.57	76.3
05/02/13 01:28:03.0	0	0.14968	0.6	24.774	21.28	80.8
05/02/13 04:28:03.0	0	0.14756	0.6	22.992	20.57	86.1
05/02/13 07:28:03.0	0	0.14628	270.6	28.097	23.23	74.8
05/02/13 10:28:03.0	0	0.14756	311.9	32.227	21.94	54.6
05/02/13 13:28:03.0	0	0.1535	819.4	35.529	22.15	46
05/02/13 16:28:03.0	0	0.15477	35.6	32.201	19.75	47.8
05/02/13 19:28:03.0	0	0.1518	0.6	28.444	19.24	57.4
05/02/13 22:28:03.0	0	0.14883	0.6	26.231	19.47	66.3
05/03/13 01:28:03.0	0	0.14628	0.6	24.363	18.77	70.9
05/03/13 04:28:03.0	0	0.14374	0.6	23.761	19.41	76.5
05/03/13 07:28:03.0	0	0.14162	354.4	27.949	21.15	66.5
05/03/13 10:28:03.0	0	0.14247	824.4	34.019	21.95	49.4
05/03/13 13:28:03.0	0	0.15095	889.4	35.797	19.36	38.2
05/03/13 16:28:03.0	0	0.15137	46.9	32.82	18.42	42.5
05/03/13 19:28:03.0	0	0.14883	0.6	28.866	19.69	57.6
05/03/13 22:28:03.0	0	0.14586	0.6	26.353	19.95	67.8
05/04/13 01:28:03.0	0	0.14247	0.6	24.219	18.81	71.7
05/04/13 04:28:03.0	0	0.13992	0.6	21.032	17.69	81.1
05/04/13 07:28:03.0	0	0.1378	396.9	27.825	21.21	67.2
05/04/13 10:28:03.0	0	0.13907	805.6	33.914	19.74	43.4
05/04/13 13:28:03.0	0	0.14713	289.4	35.797	18.98	37.3
05/04/13 16:28:03.0	0	0.1484	49.4	32.536	18.87	44.4
05/04/13 19:28:03.0	0	0.14586	0.6	28.518	19.88	59.5
05/04/13 22:28:03.0	0	0.14289	0.6	27.456	18.62	58.5
05/05/13 01:28:03.0	0	0.14035	0.6	26.5	18.83	62.7
05/05/13 04:28:03.0	0	0.13822	0.6	26.402	18.94	63.5
05/05/13 07:28:03.0	0	0.13653	169.4	28.147	20.31	62.4
05/05/13 10:28:03.0	0	0.13653	784.4	34.545	21.82	47.6
05/05/13 13:28:03.0	0	0.14035	306.9	33.6	20.54	46.4
05/05/13 16:28:03.0	0	0.14077	16.9	30.9	19.19	49.7
05/05/13 19:28:03.0	0	0.13907	0.6	26.378	21.06	72.5
05/05/13 22:28:03.0	0	0.13653	0.6	24.75	21.07	79.9
05/06/13 01:28:03.0	0	0.13398	0.6	24.798	20.52	77
05/06/13 04:28:03.0	0	0.13186	0.6	22.729	19.74	83.1
05/06/13 07:28:03.0	0	0.13016	216.9	27.949	21.03	66
05/06/13 10:28:03.0	0	0.13101	954.4	34.045	21.67	48.5
05/06/13 13:28:03.0	0	0.13865	759.4	35.931	19.52	38.3
05/06/13 16:28:03.0	0	0.14035	38.1	33.209	19	43.1
05/06/13 19:28:03.0	0	0.1378	0.6	29.015	20.78	61.1
05/06/13 22:28:03.0	0	0.13483	0.6	26.085	20.33	70.5
05/07/13 01:28:03.0	0	0.13229	0.6	24.895	20.59	76.9
05/07/13 04:28:03.0	0	0.13016	0.6	24.436	20.95	80.8
05/07/13 07:28:03.0	0	0.12847	261.9	28.072	22.89	73.4
05/07/13 10:28:03.0	0	0.12889	828.1	33.783	22.09	50.5
05/07/13 13:28:03.0	0	0.13525	355.6	35.342	20.72	42.6
05/07/13 16:28:03.0	0	0.13568	28.1	33.548	19.26	43
05/07/13 19:28:03.0	0	0.13356	0.6	29.29	21.62	63.3
05/07/13 22:28:03.0	0	0.13101	0.6	27.038	21.67	72.4
05/08/13 01:28:03.0	0	0.12889	0.6	25.695	21.79	78.9
05/08/13 04:28:03.0	0	0.12677	0.6	24.508	21.36	82.5
05/08/13 07:28:03.0	0	0.12465	263.1	27.825	23.14	75.6
05/08/13 10:28:03.0	0	0.12507	874.4	34.995	23.2	50.5
05/08/13 13:28:03.0	0	0.13186	803.1	37.261	21.53	40.3
05/08/13 16:28:03.0	0	0.13313	19.4	32.587	20.34	48.5
05/08/13 19:28:03.0	0	0.13059	0.6	28.593	21.77	66.5
05/08/13 22:28:03.0	0	0.12804	0.6	26.965	22.59	76.9
05/09/13 01:28:03.0	0	0.12592	0.6	26.109	22.27	79.3
05/09/13 04:28:03.0	0	0.1238	0.6	25.283	21.94	81.6
05/09/13 07:28:03.0	0	0.1221	333.1	29.24	23.6	71.6
05/09/13 10:28:03.0	0	0.12338	860.6	34.942	23.48	51.5
05/09/13 13:28:03.0	0	0.12932	215.6	36.335	20.95	40.9
05/09/13 16:28:03.0	0	0.13016	20.6	32.484	21.32	51.8
05/09/13 19:28:03.0	0	0.12762	0.6	27.998	21.08	66
05/09/13 22:28:03.0	0	0.12507	0.6	26.646	21.39	72.8
05/10/13 01:28:03.0	0	0.12295	0.6	25.963	21.73	77.4
05/10/13 04:28:03.0	0	0.12083	0.6	24.871	20.98	78.9
05/10/13 07:28:03.0	0	0.11914	308.1	27.628	21.83	70.6
05/10/13 10:28:03.0	0	0.11956	783.1	34.045	22.36	50.6
05/10/13 13:28:03.0	0	0.12592	743.1	36.092	20.61	40.6
05/10/13 16:28:03.0	0	0.1272	56.9	34.176	18.63	39.9
05/10/13 19:28:03.0	0	0.12465	0.6	28.493	19.17	57
05/10/13 22:28:03.0	0	0.1221	0.6	26.085	20.19	69.9
05/11/13 01:28:03.0	0	0.11956	0.6	24.847	20.37	76.1
05/11/13 04:28:03.0	0	0.11744	0.6	23.569	20.02	80.4
05/11/13 07:28:03.0	0	0.11532	298.1	27.505	21.94	71.6
05/11/13 10:28:03.0	0	0.11574	821.9	34.255	22.03	49
05/11/13 13:28:03.0	0	0.1221	185.6	35.342	19.7	40
05/11/13 16:28:03.0	0	0.1238	56.9	33.365	20.22	46.1
05/11/13 19:28:03.0	0	0.12168	0.6	28.295	21.7	67.4
05/11/13 22:28:03.0	0	0.11914	0.6	26.5	21.38	73.4
05/12/13 01:28:03.0	0	0.11659	0.6	25.065	20.82	77.2
05/12/13 04:28:03.0	0	0.11447	0.6	24.291	19.86	76.2
05/12/13 07:28:03.0	0	0.11235	303.1	28.27	20.55	62.9
05/12/13 10:28:03.0	0	0.11277	799.4	34.969	20.91	44
05/12/13 13:28:03.0	0	0.11956	824.4	36.824	18.77	34.8
05/12/13 16:28:03.0	0	0.12126	20.6	33.157	17.92	40.4
05/12/13 19:28:03.0	0	0.11871	0.6	28.99	19.97	58.2
05/12/13 22:28:03.0	0	0.11617	0.6	26.671	20.42	68.5
05/13/13 01:28:03.0	0	0.11362	0.6	25.234	19.87	72.1
05/13/13 04:28:03.0	0	0.1115	0.6	24.46	19.59	74.2
05/13/13 07:28:03.0	0	0.10938	363.1	27.899	21.25	67.1
05/13/13 10:28:03.0	0	0.1098	815.6	34.466	21.68	47.4
05/13/13 13:28:03.0	0	0.11617	304.4	35.102	20.43	42.4
05/13/13 16:28:03.0	0	0.11659	14.4	30.394	21.17	57.8
05/13/13 19:28:03.0	0	0.11489	0.6	26.378	21.88	76.2
05/13/13 22:28:03.0	0	0.11235	0.6	24.871	22.38	85.9
05/14/13 01:28:03.0	0	0.1098	0.6	25.963	21.77	77.6
05/14/13 04:28:03.0	0	0.10811	0.6	25.768	21.56	77.5
05/14/13 07:28:03.0	0	0.10683	198.1	27.333	21.89	72.1
05/14/13 10:28:03.0	0	0.10726	459.4	32.098	22.73	57.7
05/14/13 13:28:03.0	0	0.1098	140.6	28.642	22.2	68.1
05/14/13 16:28:03.0	1.8	0.1098	18.1	23.28	21.12	87.5
05/14/13 19:28:03.0	6.802	0.11447	0.6	22.417	20.72	90
05/14/13 22:28:03.0	0.2	0.11574	0.6	22.25	19.97	86.8
05/15/13 01:28:03.0	0.2	0.11617	0.6	22.561	20.61	88.6
05/15/13 04:28:03.0	0	0.11617	0.6	23.208	21.45	89.7
05/15/13 07:28:03.0	0	0.11659	150.6	25.793	22.27	80.8
05/15/13 10:28:03.0	0	0.12083	568.1	30.925	23.19	63.4
05/15/13 13:28:03.0	0	0.12762	543.1	34.071	22.39	50.6
05/15/13 16:28:03.0	0	0.12804	25.6	31.663	20.59	51.9
05/15/13 19:28:03.0	0	0.1255	0.6	27.259	20.88	68.1
05/15/13 22:28:03.0	0	0.12253	0.6	25.137	20.85	77
05/16/13 01:28:03.0	0	0.12041	0.6	23.978	21	83.3
05/16/13 04:28:03.0	0	0.11871	0.6	22.298	19.81	85.7
05/16/13 07:28:03.0	0	0.11744	290.6	27.063	22.69	76.9
05/16/13 10:28:03.0	0	0.12168	615.6	31.893	22.94	59.1
05/16/13 13:28:03.0	0	0.12677	360.6	33.027	22.28	53.3
05/16/13 16:28:03.0	0	0.1272	24.4	30.9	21.81	58.4
05/16/13 19:28:03.0	0	0.12507	0.6	27.949	21.85	69.4
05/16/13 22:28:03.0	0	0.12253	0.6	25.598	21.84	79.6
05/17/13 01:28:03.0	0	0.11998	0.6	24.026	20.93	82.7
05/17/13 04:28:03.0	0	0.11786	0.6	22.585	20.45	87.6
05/17/13 07:28:03.0	0	0.11701	300.6	28.196	23.3	74.7
05/17/13 10:28:03.0	0	0.12041	376.9	31.204	24.17	66.2
05/17/13 13:28:03.0	0	0.12762	275.6	35.475	23.84	51.1
